,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
0,1.0,0.183768159965,0.19225916381,0.113404253994,-0.0689137417946,0.101810600048,0.824346945069,0.877338591834,0.900235471897,0.91750816472,0.865833514286,0.226165718764,0.214154537865,0.13015703319,0.193762895631,0.227482826533,0.125859389031,0.189416624075,0.0442168262526,0.14911265462,0.0484304263752,0.740174372823,0.789177871184,0.778836776985,0.750997446564,0.839128840976,0.835725004916,0.780324635421,0.840598670663,0.812572888442,0.829236358703,0.254553220533,0.192354451088,0.228268475663,0.168220856719,0.221397343722,0.159657471093,0.173041464705,0.222824546508,0.154417988126,0.105470970011,0.731016174123,0.713657308837,0.686675966558,0.750814642335,0.731344704471,0.725742824176,0.803949736361,0.761755948867,0.760852276851,0.782382153958,0.222868996777,0.253621836044,0.205032168141,0.190600431094,0.191360522208,0.706839879184,0.683714444146,0.671100833289,0.708808629735,0.744035610182,0.231615775445
1,0.183768159965,1.0,0.364580768516,0.0180542103906,0.00675395709611,0.154285124955,0.707932977425,0.322228150278,0.16421375852,0.176350102036,0.227299775173,0.870698063239,0.844044008056,0.885587564598,0.826838375374,0.301986643728,0.318905911801,0.334392815549,0.0183022372078,0.128543714881,0.140634539707,0.708374299805,0.650975628139,0.688224008233,0.670555852966,0.299537261308,0.317306970395,0.334205315011,0.15999290471,0.208942865449,0.226099934959,0.811467266675,0.833201442722,0.77734504124,0.774838455855,0.746893173537,0.793202166806,0.277725111841,0.306708925066,0.326997859339,0.1228465981,0.673904438518,0.700675035314,0.675293049997,0.636451421412,0.62829364063,0.665708330495,0.29623170253,0.316603824381,0.335955449192,0.208575836581,0.782229274695,0.739889163055,0.767574897495,0.723318307925,0.302051267553,0.667780319265,0.648667961747,0.676192994404,0.62484516372,0.31840415801,0.73216667989
2,0.19225916381,0.364580768516,1.0,-0.0618746562626,-0.0864334259423,0.209208303357,0.348100685605,0.639595837608,0.13640842102,0.14722342275,0.261840159424,0.775406746965,0.271004592542,0.281577607475,0.388522097291,0.75514605061,0.813441268993,0.780365506699,-0.102937811738,0.119601816615,0.132887309596,0.647553748921,0.296233615492,0.312036446845,0.380811770106,0.558708003199,0.597561574347,0.62384878466,0.101191880673,0.209825315904,0.228575883464,0.691271350594,0.710523520393,0.722921914699,0.213188323844,0.321073699137,0.339385085472,0.643982845184,0.666275882277,0.719822035368,0.0695625848876,0.593775729809,0.617998216651,0.63903987764,0.265529206084,0.335386111004,0.354658154482,0.523319469087,0.560772795509,0.599562798584,0.181286823627,0.637147184517,0.661635260822,0.687200782286,0.280946068511,0.617698902471,0.567133867557,0.593812712095,0.619692608508,0.311823565832,0.538483296246,0.629596781354
3,0.113404253994,0.0180542103906,-0.0618746562626,1.0,-0.00606284842642,0.0235231369848,0.0918800823359,0.0585760162554,0.53468508485,0.104747894414,0.104213175516,-0.0204371705556,0.551425056044,0.0131158560233,0.0267329333596,0.607576093588,-0.0569934395774,-0.0249645999384,0.772181574318,0.651297667497,0.0171525067245,0.0521261540863,0.420935778716,0.0872830765114,0.0883696680376,0.420129164741,0.0553252419695,0.0589109361728,0.511276875517,0.466088715576,0.100563500709,0.383763457483,-0.0215682119536,-0.0066593465678,0.502003708399,0.448627919059,0.0233089583233,0.549159717491,0.453520329783,-0.0267669446892,0.602994157871,0.333316262306,0.0499645868048,0.053570646306,0.408736335735,0.379132451057,0.0859284087609,0.410908351355,0.370990207733,0.0572015633437,0.458884817136,0.36700224526,0.329989717349,-0.00830075985492,0.431069964783,0.440528136766,0.328124717947,0.304787432491,0.0522061592188,0.374605652799,0.369480657682,0.32407902406
4,-0.0689137417946,0.00675395709611,-0.0864334259423,-0.00606284842642,1.0,-0.139242337753,-0.0456260879934,-0.0962473167861,-0.061270699881,0.333542499941,-0.126170409639,-0.041071521469,0.00238335704078,0.470443085902,-0.0742732418536,-0.0727647030325,0.509161804659,-0.144928236192,0.630708634818,-0.109529909979,0.481533866654,-0.0686009300957,-0.0436074197583,0.249607749816,-0.0927571139937,-0.0897155827471,0.229054738555,-0.137766783576,0.285686443954,-0.11450265916,0.214166275596,-0.0403758005536,0.301432418326,-0.0929969611941,0.403930187092,-0.0689781711105,0.300950661798,0.422589449921,-0.132091533071,0.28307963713,0.380625155699,-0.0664885198037,0.175451669355,-0.105014267717,0.226684582654,-0.0879701104144,0.167388340536,0.206959182912,-0.130074882119,0.140483782292,0.189017698892,0.278116975364,-0.0898284304975,0.195683808742,0.269141187221,0.251406066523,0.164242094523,-0.101699654681,0.112676747193,0.153989648837,0.128839710351,0.183116680465
5,0.101810600048,0.154285124955,0.209208303357,0.0235231369848,-0.139242337753,1.0,0.162004225698,0.18205247859,0.0969023667235,0.0406981403324,0.585883418855,0.21512422401,0.141346304046,0.0714732742207,0.683274013913,0.181935444494,0.0994417331089,0.774744875173,-0.0702217228058,0.773932935642,0.80083972066,0.207963240078,0.155509622952,0.116125484837,0.523066834876,0.174120500607,0.133038541436,0.560601480401,0.0450676346378,0.529974342283,0.52977965345,0.20816531893,0.157861836753,0.60263736429,0.0733619297623,0.620863961859,0.601607063775,0.0972806916361,0.701895249875,0.69200588573,0.652822757602,0.203020816,0.17136429844,0.502533600567,0.114121990559,0.492904248589,0.481823610949,0.129951740506,0.528938610664,0.521648563489,0.481787222093,0.155985516942,0.576803232067,0.553557340841,0.552633953991,0.632391266787,0.168685934304,0.48527915361,0.471810152595,0.455328558056,0.492969818786,0.531507984381
6,0.824346945069,0.707932977425,0.348100685605,0.0918800823359,-0.0456260879934,0.162004225698,1.0,0.81595081293,0.741403278228,0.760803218389,0.753015681877,0.663932286397,0.639952185611,0.603523241152,0.615391863711,0.337361967284,0.274087559245,0.328673256787,0.0423106296235,0.181167232594,0.115788434076,0.939774795281,0.941929135331,0.955949956783,0.925771986747,0.7754289725,0.783216704538,0.753142271244,0.696122510476,0.70417545,0.726029052672,0.650218591246,0.618044316676,0.611681839357,0.567093126866,0.589207815131,0.571515720079,0.284272929397,0.336734444246,0.29926746859,0.146529046804,0.913343543817,0.916287905289,0.882284076223,0.90600015012,0.887312678471,0.904834478576,0.748248568246,0.729663800928,0.740158954916,0.682271548179,0.61061501993,0.608328078145,0.589359622138,0.553503143671,0.311444721863,0.89244564881,0.864822983749,0.871611361537,0.869134190849,0.717968248805,0.588069045824
7,0.877338591834,0.322228150278,0.639595837608,0.0585760162554,-0.0962473167861,0.18205247859,0.81595081293,1.0,0.771879847115,0.790698453734,0.806267358991,0.556330834995,0.300272327674,0.239645133791,0.341764452585,0.547455190443,0.496357056207,0.529969158942,-0.015699875479,0.175288283189,0.102917916084,0.896447222231,0.763039291621,0.762666351433,0.774489860698,0.930515648182,0.946848518872,0.916306328081,0.707944161516,0.739112013647,0.761333848628,0.537425731638,0.498118088979,0.532313185644,0.236019496102,0.330429312885,0.291021097657,0.450451724961,0.500349225224,0.472948433947,0.116633757494,0.862976224451,0.861223253956,0.850377351189,0.717974132557,0.736882483075,0.741918312729,0.885654182063,0.870917204899,0.889177431977,0.701507694592,0.486140272929,0.522204271777,0.496644171494,0.286683135142,0.451948797492,0.831010607368,0.82594168429,0.828716253954,0.707707460303,0.846136980602,0.489299737532
8,0.900235471897,0.16421375852,0.13640842102,0.53468508485,-0.061270699881,0.0969023667235,0.741403278228,0.771879847115,1.0,0.826279528276,0.782093930021,0.183406410875,0.423797868948,0.116451305968,0.176517944241,0.459741181736,0.0820719686301,0.150165841877,0.376001563504,0.412244474681,0.0487086817499,0.652389902716,0.855692852717,0.700680590443,0.677478351771,0.89782458173,0.735061310384,0.689512535847,0.939018428264,0.895378601149,0.74936724981,0.384684081149,0.154152976758,0.191232747782,0.363071576682,0.384909319431,0.146009485166,0.387836886247,0.388267213266,0.119608320039,0.353957483831,0.767826565086,0.628888860243,0.607520480851,0.817717291043,0.788184040637,0.654928494657,0.863862565713,0.810481789298,0.672201450349,0.866543258367,0.350390162883,0.360326613943,0.170750061566,0.351020936634,0.355812281958,0.74498860814,0.715092431912,0.593675274074,0.767032465724,0.794748432197,0.339019371431
9,0.91750816472,0.176350102036,0.14722342275,0.104747894414,0.333542499941,0.0406981403324,0.760803218389,0.790698453734,0.826279528276,1.0,0.767897085198,0.197348685721,0.203322267279,0.310545068501,0.153492258111,0.185958375003,0.321919660871,0.121217457684,0.293225370925,0.0972430102731,0.237736428382,0.672102423813,0.728373860997,0.835496260543,0.672699811502,0.757194912542,0.881060831107,0.682469699235,0.908243418793,0.722218292003,0.868993674622,0.22445171315,0.301941896009,0.178634911457,0.319998336738,0.181717262154,0.270851790821,0.331992512597,0.157904871759,0.258776028541,0.251409951904,0.664290237624,0.744339446568,0.607030698919,0.799877199682,0.656036740448,0.752545471969,0.842225067119,0.667989121066,0.774997362019,0.81469146096,0.32148253695,0.203856552994,0.271763865972,0.287411004679,0.281058909886,0.733428238677,0.605553533888,0.679098211592,0.731201383409,0.754463840042,0.291874816174
