,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
0,1.0,0.170993496106,0.123556948742,0.0345928956119,0.100386918594,0.0513484411919,0.731534322065,0.757837246896,0.760853072806,0.797156743385,0.767400543754,0.156635305099,0.109919683856,0.181408066978,0.145306843821,0.0940833568641,0.12706487377,0.151418559943,0.0582582023007,0.0575918639699,0.0663000210629,0.670213085252,0.592733614454,0.694731287673,0.463492850028,0.62965235238,0.702381986108,0.684508994814,0.687847366819,0.492477987892,0.68977204997,0.053159836736,0.18867706907,0.0960234400284,0.136028322154,0.137596625069,0.155342416654,0.108466689731,0.12839671624,0.0998233544948,0.103359850057,0.557607476019,0.573532471712,0.404950427584,0.626322015913,0.408082487495,0.434087158123,0.625855856821,0.422004779497,0.530914626877,0.622550568616,0.116723026043,0.18128184462,0.136304457578,0.1517442172,0.135648796849,0.392963702051,0.51135973044,0.383612120555,0.583381834488,0.525582496078,0.145259677354
1,0.170993496106,1.0,0.268922435977,0.00942921057611,0.0115099535472,0.0819682365607,0.734486209847,0.241638600635,0.13405389703,0.166975333125,0.193294585252,0.786879860624,0.674211884749,0.773593529474,0.705900217794,0.208352509828,0.221660809006,0.220989718961,0.0219135173839,0.0420508525422,0.0863264715004,0.65123517258,0.619366197012,0.62027455768,0.553794259691,0.200615536211,0.260112849888,0.257084664544,0.156991358184,0.100820819578,0.185652542009,0.558539041215,0.701307404244,0.55718529325,0.579761594297,0.605590834493,0.612777868737,0.194105414308,0.208597489807,0.186640395519,0.0869603019524,0.582772718036,0.591434772231,0.493195438162,0.567177000149,0.476782948658,0.50579772809,0.243096669977,0.128575047715,0.209401210366,0.181921498094,0.572970336045,0.608290440044,0.559085650155,0.539923450554,0.199730252186,0.441053390697,0.522086721312,0.458808993535,0.521776646306,0.19895684538,0.52950605006
2,0.123556948742,0.268922435977,1.0,-0.00918598713599,-0.0440344460874,0.063787342598,0.235244274489,0.654896461093,0.0877217315892,0.108867440091,0.170350132242,0.684885589523,0.141607045167,0.169271391352,0.16826412415,0.738030531202,0.781013097405,0.721512890025,-0.0401551186161,0.0431970657259,0.0375538962796,0.627560767777,0.17090393404,0.225338529077,0.137536733993,0.551360594876,0.59681535656,0.583604527499,0.0908119435479,0.0705345491743,0.138396975452,0.421544036612,0.675675550935,0.416724941033,0.116310626766,0.145353487702,0.141605639269,0.634056935393,0.610065569372,0.525419867578,0.0621902012835,0.507535614698,0.507657911061,0.376167643975,0.198142050049,0.10958528016,0.117285765634,0.535733005738,0.372494507579,0.454802040056,0.123215450462,0.469301443965,0.577998639858,0.453308311526,0.132239986503,0.546806026765,0.343199737216,0.450197150841,0.351526808516,0.195811718035,0.43789277079,0.456582555471
3,0.0345928956119,0.00942921057611,-0.00918598713599,1.0,-0.00341101677624,0.0111499779383,0.0360487528971,0.038029186106,0.579162964366,0.0774253044222,0.102524954824,0.0359225782122,0.451383676485,0.023754885943,0.0557174643585,0.653905259751,-0.0124394652348,0.0246427088523,0.747605504598,0.448429104693,-0.0028701220679,0.0670006917701,0.412899321414,0.079551625709,0.042105446417,0.46833331993,0.0530675233316,0.0743432624589,0.529816727274,0.365530947691,0.0903987549115,0.364351655284,0.0161621753459,0.0513103228998,0.384853083543,0.408306158967,0.0409917550851,0.558775809113,0.512840880943,0.00800885603539,0.481066677541,0.381685780243,0.0380342390189,0.0366792732345,0.444813739392,0.296886267087,0.0380457944556,0.447811147873,0.304551161882,0.0229630359655,0.453125447749,0.373105802701,0.426249684527,0.0387095978357,0.359309197174,0.455260324812,0.278219714625,0.335058538579,0.0355769729711,0.400901968009,0.347745144758,0.342538859681
4,0.100386918594,0.0115099535472,-0.0440344460874,-0.00341101677624,1.0,0.101015488913,0.0746868957769,0.0523846394697,0.0549227356446,0.503043274925,0.0923639342818,0.0237883435493,0.0475969399758,0.540942840108,0.081492751093,-0.0413819525539,0.488564898383,0.00499044664176,0.556813710346,0.0483166310968,0.526559095805,0.0527044398029,0.060851687712,0.401458276072,0.091826821672,0.0350452736469,0.386702824314,0.062071129905,0.422043916641,0.0482542469646,0.420175676451,0.0175292577531,0.366003158878,0.0596741615336,0.391019666101,0.0633611935097,0.430376601737,0.38899222091,-0.00401725587915,0.41862769223,0.468971019481,0.0543907713287,0.374988068035,0.0752700176759,0.355711826205,0.078421148497,0.336040266168,0.338610313265,0.039378156809,0.363996482737,0.368727646235,0.36264020637,0.014320297352,0.350990358521,0.380851473023,0.335325039247,0.29134369413,0.0716546896135,0.290658671834,0.324167287513,0.334881457531,0.324966268586
5,0.0513484411919,0.0819682365607,0.063787342598,0.0111499779383,0.101015488913,1.0,0.0925438726939,0.0753351989962,0.0445337977275,0.086386483732,0.506454114806,0.100882361659,0.0659589941007,0.101300482147,0.674797556172,0.0427613317828,0.113011834592,0.595265962075,0.0791981960308,0.704877417137,0.816458071161,0.0877741639622,0.090186396211,0.105303331105,0.559511399264,0.053888428994,0.095061217249,0.444147120004,0.0764576215558,0.577124085586,0.491973947419,0.0556931446183,0.120086021518,0.556658519574,0.0680920940978,0.571429413512,0.592554138429,0.088059570343,0.501811407885,0.621860814807,0.614653076499,0.0802659214662,0.103115455707,0.49062470362,0.0941634018639,0.479590360364,0.511212415919,0.0827439458726,0.480304073059,0.514666294097,0.441600592283,0.070356436253,0.437991416016,0.521838334786,0.513979335076,0.493338601321,0.0777494654107,0.438264303366,0.453192560032,0.403217345222,0.443594200741,0.459729727495
6,0.731534322065,0.734486209847,0.235244274489,0.0360487528971,0.0746868957769,0.0925438726939,1.0,0.64384163934,0.56928592468,0.595166011833,0.604404722501,0.605420791786,0.521217434021,0.623829920567,0.556476919886,0.187368984632,0.208389102599,0.236852126106,0.0522146227296,0.0808404968585,0.0992618862697,0.859557684943,0.840470220673,0.852915156113,0.725256742943,0.535835304085,0.598321065538,0.594062361771,0.526646567157,0.388136844431,0.548942107108,0.406724295617,0.561968528238,0.437676307552,0.478075057269,0.495723297289,0.505689764119,0.184831113156,0.215865694295,0.181881197347,0.125378555333,0.778160179747,0.794040274089,0.636249064571,0.77578675375,0.630096864524,0.667009029355,0.543371741304,0.363165241029,0.478463776294,0.507243867088,0.455837082454,0.508666958102,0.460400663972,0.460431741297,0.21122403819,0.588539348336,0.703198002509,0.594427541985,0.720263008777,0.46401727213,0.445618927097
7,0.757837246896,0.241638600635,0.654896461093,0.038029186106,0.0523846394697,0.0753351989962,0.64384163934,1.0,0.586156202047,0.608388928229,0.615623376888,0.548388083532,0.149585055601,0.212127105886,0.184477282303,0.502279623646,0.542679406605,0.524284620436,0.046191311515,0.0698038674851,0.0739359723186,0.835090443149,0.519116158771,0.598828048007,0.423285873195,0.839952807015,0.846514606745,0.827032077535,0.535137609125,0.396973071386,0.554105684191,0.357275562614,0.513528272952,0.381197728949,0.156007491551,0.171074042293,0.180450168084,0.458733606328,0.453986438053,0.445295208804,0.115865374456,0.750333474449,0.763614282302,0.599082901411,0.545491832564,0.361627231852,0.392507076337,0.765408657847,0.613725633651,0.724407848134,0.506475636625,0.412113708815,0.461954010098,0.4103600594,0.175247447894,0.42660016438,0.567360514359,0.676843432713,0.561770850325,0.515271651888,0.687760428224,0.406959291223
8,0.760853072806,0.13405389703,0.0877217315892,0.579162964366,0.0549227356446,0.0445337977275,0.56928592468,0.586156202047,1.0,0.628731365804,0.617870513679,0.13107914064,0.388534124885,0.133582139673,0.139285151908,0.444828786677,0.0934963151342,0.136512008529,0.464701291544,0.381219012093,0.0433820897808,0.530554461063,0.770676039449,0.559139634344,0.380968488403,0.817630957381,0.55159767204,0.548470660943,0.835166976862,0.695431813234,0.563864574986,0.293954129109,0.152860094221,0.10363998393,0.366907116991,0.38193640236,0.13273084432,0.40620678363,0.408881355952,0.084218905315,0.397639027766,0.69710696869,0.452731965489,0.328654655739,0.738690791916,0.563399405041,0.356939206597,0.744079557112,0.582434804006,0.418387596967,0.747611812229,0.335724215009,0.393407011255,0.123199637519,0.358700745837,0.382354027772,0.530435100615,0.630088147399,0.314155666339,0.684253954332,0.653511255228,0.33809150977
9,0.797156743385,0.166975333125,0.108867440091,0.0774253044222,0.503043274925,0.086386483732,0.595166011833,0.608388928229,0.628731365804,1.0,0.670520251444,0.168071249616,0.127215566652,0.407903237585,0.157270253021,0.108084091524,0.419511166676,0.119741948852,0.412484154584,0.0800905369211,0.286725308873,0.597908652294,0.48356290128,0.846987058306,0.378682379891,0.524990420661,0.84890246646,0.594848832279,0.871830370158,0.38957564353,0.834574718499,0.0751303446512,0.399420948843,0.114056034482,0.286815964231,0.156987570076,0.337011391557,0.366370864269,0.124942629853,0.293245186715,0.336948733793,0.474744794679,0.65708988252,0.330641880615,0.774324787497,0.339001404482,0.482781006484,0.767333355768,0.343068845339,0.595873065309,0.761453993308,0.292130239121,0.182680280938,0.290402417425,0.320339601119,0.333830246498,0.43047785506,0.443310547178,0.422753851303,0.701210375024,0.603844466619,0.305912460208
